0.0833	0.0868	0.0737	0.0927	0.0992	0.0783	0.0540	0.0609	0.1016	0.1190	0.1285	0.1221	0.1080	0.0933	0.0906	0.0917	0.1132	0.1336	0.1456	0.1368	0.1199	0.1043	0.1022	0.1033	0.0909	0.1093	0.1150	0.1060	0.0972	0.0854	0.0794	0.0789	0.0996	0.1176	0.1303	0.1247	0.1109	0.0962	0.0930	0.0918	0.1098	0.1301	0.1446	0.1390	0.1235	0.1074	0.1035	0.1019
0.0696	0.0484	0.0209	0.0561	0.0941	0.0548	0.0159	0.0305	0.1008	0.1151	0.1188	0.1178	0.1066	0.0908	0.0841	0.0881	0.1143	0.1343	0.1451	0.1355	0.1186	0.1034	0.1020	0.1038	0.0905	0.1089	0.1218	0.1147	0.0996	0.0865	0.0847	0.0836	0.1004	0.1184	0.1305	0.1244	0.1102	0.0957	0.0934	0.0926	0.1109	0.1310	0.1446	0.1380	0.1223	0.1066	0.1035	0.1027
0.0538	0.0193	0.0055	0.0260	0.0840	0.0272	0.0040	0.0124	0.0976	0.1018	0.0830	0.1071	0.1045	0.0843	0.0594	0.0763	0.1153	0.1348	0.1444	0.1342	0.1174	0.1024	0.1015	0.1044	0.0875	0.0994	0.1146	0.1150	0.0994	0.0807	0.0789	0.0822	0.1011	0.1186	0.1301	0.1236	0.1092	0.0948	0.0930	0.0931	0.1121	0.1319	0.1445	0.1371	0.1211	0.1058	0.1034	0.1034
0.0818	0.1015	0.1166	0.1056	0.0903	0.0845	0.0853	0.0805	0.1000	0.1194	0.1326	0.1254	0.1096	0.0943	0.0916	0.0913	0.1109	0.1329	0.1475	0.1400	0.1223	0.1051	0.1014	0.1013	0.0852	0.0497	0.0239	0.0599	0.0769	0.0296	0.0187	0.0590	0.0972	0.1120	0.1203	0.1223	0.1106	0.0909	0.0849	0.0884	0.1076	0.1288	0.1454	0.1417	0.1260	0.1076	0.1018	0.0996
0.0780	0.1029	0.1057	0.0895	0.0910	0.0871	0.0794	0.0670	0.1005	0.1201	0.1318	0.1235	0.1086	0.0938	0.0913	0.0911	0.1120	0.1338	0.1474	0.1388	0.1210	0.1043	0.1014	0.1018	0.0900	0.0871	0.0782	0.0960	0.0920	0.0631	0.0582	0.0781	0.0985	0.1163	0.1291	0.1254	0.1114	0.0947	0.0907	0.0904	0.1087	0.1299	0.1457	0.1409	0.1248	0.1071	0.1022	0.1004
0.0685	0.0910	0.0622	0.0547	0.0881	0.0834	0.0531	0.0366	0.1005	0.1197	0.1284	0.1199	0.1072	0.0929	0.0895	0.0890	0.1131	0.1347	0.1469	0.1375	0.1198	0.1036	0.1012	0.1024	0.0921	0.1048	0.1143	0.1120	0.0990	0.0832	0.0816	0.0846	0.0996	0.1182	0.1314	0.1258	0.1111	0.0955	0.0923	0.0915	0.1099	0.1311	0.1460	0.1400	0.1236	0.1066	0.1024	0.1012
0.0551	0.0624	0.0177	0.0233	0.0809	0.0690	0.0162	0.0132	0.0991	0.1168	0.1161	0.1115	0.1055	0.0912	0.0826	0.0821	0.1142	0.1354	0.1465	0.1361	0.1185	0.1028	0.1009	0.1030	0.0921	0.1092	0.1208	0.1149	0.1014	0.0883	0.0860	0.0851	0.1006	0.1192	0.1318	0.1252	0.1103	0.0952	0.0925	0.0921	0.1110	0.1320	0.1461	0.1390	0.1223	0.1059	0.1025	0.1020
0.0427	0.0323	0.0049	0.0095	0.0697	0.0440	0.0041	0.0051	0.0949	0.1071	0.0763	0.0892	0.1031	0.0871	0.0575	0.0618	0.1153	0.1360	0.1458	0.1347	0.1172	0.1018	0.1005	0.1033	0.0898	0.1055	0.1127	0.1101	0.1015	0.0871	0.0805	0.0799	0.1013	0.1197	0.1313	0.1241	0.1092	0.0945	0.0923	0.0925	0.1121	0.1330	0.1460	0.1380	0.1211	0.1051	0.1024	0.1027
0.0439	0.0478	0.0953	0.0876	0.0416	0.0451	0.0785	0.0761	0.0962	0.1150	0.1319	0.1252	0.1063	0.0914	0.0903	0.0897	0.1096	0.1326	0.1488	0.1418	0.1231	0.1047	0.1003	0.0998	0.0585	0.0074	0.0060	0.0427	0.0428	0.0047	0.0053	0.0493	0.0936	0.0833	0.0834	0.1157	0.1036	0.0633	0.0628	0.0855	0.1064	0.1282	0.1462	0.1437	0.1269	0.1070	0.1003	0.0981
0.0436	0.0753	0.1051	0.0736	0.0486	0.0711	0.0828	0.0646	0.0971	0.1182	0.1326	0.1237	0.1064	0.0927	0.0906	0.0897	0.1107	0.1336	0.1489	0.1406	0.1219	0.1042	0.1004	0.1004	0.0697	0.0204	0.0225	0.0729	0.0570	0.0132	0.0213	0.0715	0.0961	0.1061	0.1188	0.1237	0.1084	0.0849	0.0841	0.0886	0.1076	0.1296	0.1469	0.1428	0.1258	0.1067	0.1007	0.0990
